printouts,fulltext,fullurl,namespace,exists,displaytitle
[],Picea breweriana,//floranorthamerica.org/Picea_breweriana,0,1,Picea breweriana
[],Picea engelmannii,//floranorthamerica.org/Picea_engelmannii,0,1,Picea engelmannii
[],Picea glauca,//floranorthamerica.org/Picea_glauca,0,1,Picea glauca
[],Picea mariana,//floranorthamerica.org/Picea_mariana,0,1,Picea mariana
[],Picea pungens,//floranorthamerica.org/Picea_pungens,0,1,Picea pungens
[],Picea rubens,//floranorthamerica.org/Picea_rubens,0,1,Picea rubens
[],Picea sitchensis,//floranorthamerica.org/Picea_sitchensis,0,1,Picea sitchensis
[],Pilularia americana,//floranorthamerica.org/Pilularia_americana,0,1,Pilularia americana
[],Pinus albicaulis,//floranorthamerica.org/Pinus_albicaulis,0,1,Pinus albicaulis
[],Pinus aristata,//floranorthamerica.org/Pinus_aristata,0,1,Pinus aristata
[],Pinus attenuata,//floranorthamerica.org/Pinus_attenuata,0,1,Pinus attenuata
[],Pinus balfouriana,//floranorthamerica.org/Pinus_balfouriana,0,1,Pinus balfouriana
[],Pinus banksiana,//floranorthamerica.org/Pinus_banksiana,0,1,Pinus banksiana
[],Pinus cembroides,//floranorthamerica.org/Pinus_cembroides,0,1,Pinus cembroides
[],Pinus clausa,//floranorthamerica.org/Pinus_clausa,0,1,Pinus clausa
[],Pinus contorta,//floranorthamerica.org/Pinus_contorta,0,1,Pinus contorta
[],Pinus coulteri,//floranorthamerica.org/Pinus_coulteri,0,1,Pinus coulteri
[],Pinus echinata,//floranorthamerica.org/Pinus_echinata,0,1,Pinus echinata
[],Pinus edulis,//floranorthamerica.org/Pinus_edulis,0,1,Pinus edulis
[],Pinus elliottii,//floranorthamerica.org/Pinus_elliottii,0,1,Pinus elliottii
[],Pinus engelmannii,//floranorthamerica.org/Pinus_engelmannii,0,1,Pinus engelmannii
[],Pinus flexilis,//floranorthamerica.org/Pinus_flexilis,0,1,Pinus flexilis
[],Pinus glabra,//floranorthamerica.org/Pinus_glabra,0,1,Pinus glabra
[],Pinus jeffreyi,//floranorthamerica.org/Pinus_jeffreyi,0,1,Pinus jeffreyi
[],Pinus lambertiana,//floranorthamerica.org/Pinus_lambertiana,0,1,Pinus lambertiana
[],Pinus leiophylla,//floranorthamerica.org/Pinus_leiophylla,0,1,Pinus leiophylla
[],Pinus longaeva,//floranorthamerica.org/Pinus_longaeva,0,1,Pinus longaeva
[],Pinus monophylla,//floranorthamerica.org/Pinus_monophylla,0,1,Pinus monophylla
[],Pinus monticola,//floranorthamerica.org/Pinus_monticola,0,1,Pinus monticola
[],Pinus muricata,//floranorthamerica.org/Pinus_muricata,0,1,Pinus muricata
[],Pinus palustris,//floranorthamerica.org/Pinus_palustris,0,1,Pinus palustris
[],Pinus ponderosa,//floranorthamerica.org/Pinus_ponderosa,0,1,Pinus ponderosa
[],Pinus pungens,//floranorthamerica.org/Pinus_pungens,0,1,Pinus pungens
[],Pinus quadrifolia,//floranorthamerica.org/Pinus_quadrifolia,0,1,Pinus quadrifolia
[],Pinus radiata,//floranorthamerica.org/Pinus_radiata,0,1,Pinus radiata
[],Pinus resinosa,//floranorthamerica.org/Pinus_resinosa,0,1,Pinus resinosa
[],Pinus rigida,//floranorthamerica.org/Pinus_rigida,0,1,Pinus rigida
[],Pinus sabiniana,//floranorthamerica.org/Pinus_sabiniana,0,1,Pinus sabiniana
[],Pinus serotina,//floranorthamerica.org/Pinus_serotina,0,1,Pinus serotina
[],Pinus strobiformis,//floranorthamerica.org/Pinus_strobiformis,0,1,Pinus strobiformis
[],Pinus strobus,//floranorthamerica.org/Pinus_strobus,0,1,Pinus strobus
[],Pinus sylvestris,//floranorthamerica.org/Pinus_sylvestris,0,1,Pinus sylvestris
[],Pinus taeda,//floranorthamerica.org/Pinus_taeda,0,1,Pinus taeda
[],Pinus torreyana,//floranorthamerica.org/Pinus_torreyana,0,1,Pinus torreyana
[],Pinus virginiana,//floranorthamerica.org/Pinus_virginiana,0,1,Pinus virginiana
[],Pinus washoensis,//floranorthamerica.org/Pinus_washoensis,0,1,Pinus washoensis
[],Pityrogramma calomelanos,//floranorthamerica.org/Pityrogramma_calomelanos,0,1,Pityrogramma calomelanos
[],Pityrogramma trifoliata,//floranorthamerica.org/Pityrogramma_trifoliata,0,1,Pityrogramma trifoliata
[],Pleopeltis astrolepis,//floranorthamerica.org/Pleopeltis_astrolepis,0,1,Pleopeltis astrolepis
[],Pleopeltis polylepis,//floranorthamerica.org/Pleopeltis_polylepis,0,1,Pleopeltis polylepis
[],Pleopeltis polypodioides,//floranorthamerica.org/Pleopeltis_polypodioides,0,1,Pleopeltis polypodioides
[],Pleopeltis riograndensis,//floranorthamerica.org/Pleopeltis_riograndensis,0,1,Pleopeltis riograndensis
[],Polypodium amorphum,//floranorthamerica.org/Polypodium_amorphum,0,1,Polypodium amorphum
[],Polypodium appalachianum,//floranorthamerica.org/Polypodium_appalachianum,0,1,Polypodium appalachianum
[],Polypodium californicum,//floranorthamerica.org/Polypodium_californicum,0,1,Polypodium californicum
[],Polypodium calirhiza,//floranorthamerica.org/Polypodium_calirhiza,0,1,Polypodium calirhiza
[],Polypodium glycyrrhiza,//floranorthamerica.org/Polypodium_glycyrrhiza,0,1,Polypodium glycyrrhiza
[],Polypodium hesperium,//floranorthamerica.org/Polypodium_hesperium,0,1,Polypodium hesperium
[],Polypodium saximontanum,//floranorthamerica.org/Polypodium_saximontanum,0,1,Polypodium saximontanum
[],Polypodium scouleri,//floranorthamerica.org/Polypodium_scouleri,0,1,Polypodium scouleri
[],Polypodium sibiricum,//floranorthamerica.org/Polypodium_sibiricum,0,1,Polypodium sibiricum
[],Polypodium triseriale,//floranorthamerica.org/Polypodium_triseriale,0,1,Polypodium triseriale
[],Polypodium virginianum,//floranorthamerica.org/Polypodium_virginianum,0,1,Polypodium virginianum
[],Polystichum acrostichoides,//floranorthamerica.org/Polystichum_acrostichoides,0,1,Polystichum acrostichoides
[],Polystichum aleuticum,//floranorthamerica.org/Polystichum_aleuticum,0,1,Polystichum aleuticum
[],Polystichum andersonii,//floranorthamerica.org/Polystichum_andersonii,0,1,Polystichum andersonii
[],Polystichum braunii,//floranorthamerica.org/Polystichum_braunii,0,1,Polystichum braunii
[],Polystichum californicum,//floranorthamerica.org/Polystichum_californicum,0,1,Polystichum californicum
[],Polystichum dudleyi,//floranorthamerica.org/Polystichum_dudleyi,0,1,Polystichum dudleyi
[],Polystichum imbricans,//floranorthamerica.org/Polystichum_imbricans,0,1,Polystichum imbricans
[],Polystichum kruckebergii,//floranorthamerica.org/Polystichum_kruckebergii,0,1,Polystichum kruckebergii
[],Polystichum kwakiutlii,//floranorthamerica.org/Polystichum_kwakiutlii,0,1,Polystichum kwakiutlii
[],Polystichum lemmonii,//floranorthamerica.org/Polystichum_lemmonii,0,1,Polystichum lemmonii
[],Polystichum lonchitis,//floranorthamerica.org/Polystichum_lonchitis,0,1,Polystichum lonchitis
[],Polystichum microchlamys,//floranorthamerica.org/Polystichum_microchlamys,0,1,Polystichum microchlamys
[],Polystichum munitum,//floranorthamerica.org/Polystichum_munitum,0,1,Polystichum munitum
[],Polystichum scopulinum,//floranorthamerica.org/Polystichum_scopulinum,0,1,Polystichum scopulinum
[],Polystichum setigerum,//floranorthamerica.org/Polystichum_setigerum,0,1,Polystichum setigerum
[],Pseudolycopodiella caroliniana,//floranorthamerica.org/Pseudolycopodiella_caroliniana,0,1,Pseudolycopodiella caroliniana
[],Pseudotsuga macrocarpa,//floranorthamerica.org/Pseudotsuga_macrocarpa,0,1,Pseudotsuga macrocarpa
[],Pseudotsuga menziesii,//floranorthamerica.org/Pseudotsuga_menziesii,0,1,Pseudotsuga menziesii
[],Psilotum nudum,//floranorthamerica.org/Psilotum_nudum,0,1,Psilotum nudum
[],Pteridium aquilinum,//floranorthamerica.org/Pteridium_aquilinum,0,1,Pteridium aquilinum
[],Pteris bahamensis,//floranorthamerica.org/Pteris_bahamensis,0,1,Pteris bahamensis
[],Pteris cretica,//floranorthamerica.org/Pteris_cretica,0,1,Pteris cretica
[],Pteris multifida,//floranorthamerica.org/Pteris_multifida,0,1,Pteris multifida
[],Pteris tripartita,//floranorthamerica.org/Pteris_tripartita,0,1,Pteris tripartita
[],Pteris vittata,//floranorthamerica.org/Pteris_vittata,0,1,Pteris vittata
[],Salvinia minima,//floranorthamerica.org/Salvinia_minima,0,1,Salvinia minima
[],Schizaea pusilla,//floranorthamerica.org/Schizaea_pusilla,0,1,Schizaea pusilla
[],Selaginella acanthonota,//floranorthamerica.org/Selaginella_acanthonota,0,1,Selaginella acanthonota
[],Selaginella apoda,//floranorthamerica.org/Selaginella_apoda,0,1,Selaginella apoda
[],Selaginella arenicola,//floranorthamerica.org/Selaginella_arenicola,0,1,Selaginella arenicola
[],Selaginella arizonica,//floranorthamerica.org/Selaginella_arizonica,0,1,Selaginella arizonica
[],Selaginella asprella,//floranorthamerica.org/Selaginella_asprella,0,1,Selaginella asprella
[],Selaginella bigelovii,//floranorthamerica.org/Selaginella_bigelovii,0,1,Selaginella bigelovii
[],Selaginella braunii,//floranorthamerica.org/Selaginella_braunii,0,1,Selaginella braunii
[],Selaginella cinerascens,//floranorthamerica.org/Selaginella_cinerascens,0,1,Selaginella cinerascens
[],Selaginella densa,//floranorthamerica.org/Selaginella_densa,0,1,Selaginella densa
[],Selaginella douglasii,//floranorthamerica.org/Selaginella_douglasii,0,1,Selaginella douglasii
[],Selaginella eatonii,//floranorthamerica.org/Selaginella_eatonii,0,1,Selaginella eatonii
[],Selaginella eclipes,//floranorthamerica.org/Selaginella_eclipes,0,1,Selaginella eclipes
[],Selaginella eremophila,//floranorthamerica.org/Selaginella_eremophila,0,1,Selaginella eremophila
[],Selaginella hansenii,//floranorthamerica.org/Selaginella_hansenii,0,1,Selaginella hansenii
[],Selaginella kraussiana,//floranorthamerica.org/Selaginella_kraussiana,0,1,Selaginella kraussiana
[],Selaginella lepidophylla,//floranorthamerica.org/Selaginella_lepidophylla,0,1,Selaginella lepidophylla
[],Selaginella leucobryoides,//floranorthamerica.org/Selaginella_leucobryoides,0,1,Selaginella leucobryoides
[],Selaginella ludoviciana,//floranorthamerica.org/Selaginella_ludoviciana,0,1,Selaginella ludoviciana
[],Selaginella mutica,//floranorthamerica.org/Selaginella_mutica,0,1,Selaginella mutica
[],Selaginella oregana,//floranorthamerica.org/Selaginella_oregana,0,1,Selaginella oregana
[],Selaginella peruviana,//floranorthamerica.org/Selaginella_peruviana,0,1,Selaginella peruviana
[],Selaginella pilifera,//floranorthamerica.org/Selaginella_pilifera,0,1,Selaginella pilifera
[],Selaginella rupestris,//floranorthamerica.org/Selaginella_rupestris,0,1,Selaginella rupestris
[],Selaginella rupincola,//floranorthamerica.org/Selaginella_rupincola,0,1,Selaginella rupincola
[],Selaginella scopulorum,//floranorthamerica.org/Selaginella_scopulorum,0,1,Selaginella scopulorum
[],Selaginella selaginoides,//floranorthamerica.org/Selaginella_selaginoides,0,1,Selaginella selaginoides
[],Selaginella sibirica,//floranorthamerica.org/Selaginella_sibirica,0,1,Selaginella sibirica
[],Selaginella standleyi,//floranorthamerica.org/Selaginella_standleyi,0,1,Selaginella standleyi
[],Selaginella tortipila,//floranorthamerica.org/Selaginella_tortipila,0,1,Selaginella tortipila
[],Selaginella uncinata,//floranorthamerica.org/Selaginella_uncinata,0,1,Selaginella uncinata
[],Selaginella underwoodii,//floranorthamerica.org/Selaginella_underwoodii,0,1,Selaginella underwoodii
[],Selaginella utahensis,//floranorthamerica.org/Selaginella_utahensis,0,1,Selaginella utahensis
[],Selaginella viridissima,//floranorthamerica.org/Selaginella_viridissima,0,1,Selaginella viridissima
[],Selaginella wallacei,//floranorthamerica.org/Selaginella_wallacei,0,1,Selaginella wallacei
[],Selaginella watsonii,//floranorthamerica.org/Selaginella_watsonii,0,1,Selaginella watsonii
[],Selaginella weatherbiana,//floranorthamerica.org/Selaginella_weatherbiana,0,1,Selaginella weatherbiana
[],Selaginella willdenowii,//floranorthamerica.org/Selaginella_willdenowii,0,1,Selaginella willdenowii
[],Selaginella wrightii,//floranorthamerica.org/Selaginella_wrightii,0,1,Selaginella wrightii
[],Selaginella ×neomexicana,//floranorthamerica.org/Selaginella_%C3%97neomexicana,0,1,Selaginella ×neomexicana
[],Sequoia sempervirens,//floranorthamerica.org/Sequoia_sempervirens,0,1,Sequoia sempervirens
[],Sequoiadendron giganteum,//floranorthamerica.org/Sequoiadendron_giganteum,0,1,Sequoiadendron giganteum
[],Taxodium distichum,//floranorthamerica.org/Taxodium_distichum,0,1,Taxodium distichum
[],Taxus brevifolia,//floranorthamerica.org/Taxus_brevifolia,0,1,Taxus brevifolia
[],Taxus canadensis,//floranorthamerica.org/Taxus_canadensis,0,1,Taxus canadensis
[],Taxus floridana,//floranorthamerica.org/Taxus_floridana,0,1,Taxus floridana
[],Tectaria coriandrifolia,//floranorthamerica.org/Tectaria_coriandrifolia,0,1,Tectaria coriandrifolia
[],Tectaria fimbriata,//floranorthamerica.org/Tectaria_fimbriata,0,1,Tectaria fimbriata
[],Tectaria heracleifolia,//floranorthamerica.org/Tectaria_heracleifolia,0,1,Tectaria heracleifolia
[],Tectaria incisa,//floranorthamerica.org/Tectaria_incisa,0,1,Tectaria incisa
[],Thelypteris augescens,//floranorthamerica.org/Thelypteris_augescens,0,1,Thelypteris augescens
[],Thelypteris dentata,//floranorthamerica.org/Thelypteris_dentata,0,1,Thelypteris dentata
[],Thelypteris grandis,//floranorthamerica.org/Thelypteris_grandis,0,1,Thelypteris grandis
[],Thelypteris hispidula,//floranorthamerica.org/Thelypteris_hispidula,0,1,Thelypteris hispidula
[],Thelypteris interrupta,//floranorthamerica.org/Thelypteris_interrupta,0,1,Thelypteris interrupta
[],Thelypteris kunthii,//floranorthamerica.org/Thelypteris_kunthii,0,1,Thelypteris kunthii
[],Thelypteris nevadensis,//floranorthamerica.org/Thelypteris_nevadensis,0,1,Thelypteris nevadensis
[],Thelypteris noveboracensis,//floranorthamerica.org/Thelypteris_noveboracensis,0,1,Thelypteris noveboracensis
[],Thelypteris ovata,//floranorthamerica.org/Thelypteris_ovata,0,1,Thelypteris ovata
[],Thelypteris palustris,//floranorthamerica.org/Thelypteris_palustris,0,1,Thelypteris palustris
[],Thelypteris patens,//floranorthamerica.org/Thelypteris_patens,0,1,Thelypteris patens
[],Thelypteris pilosa,//floranorthamerica.org/Thelypteris_pilosa,0,1,Thelypteris pilosa
[],Thelypteris puberula,//floranorthamerica.org/Thelypteris_puberula,0,1,Thelypteris puberula
[],Thelypteris quelpaertensis,//floranorthamerica.org/Thelypteris_quelpaertensis,0,1,Thelypteris quelpaertensis
[],Thelypteris reptans,//floranorthamerica.org/Thelypteris_reptans,0,1,Thelypteris reptans
[],Thelypteris resinifera,//floranorthamerica.org/Thelypteris_resinifera,0,1,Thelypteris resinifera
[],Thelypteris reticulata,//floranorthamerica.org/Thelypteris_reticulata,0,1,Thelypteris reticulata
[],Thelypteris sclerophylla,//floranorthamerica.org/Thelypteris_sclerophylla,0,1,Thelypteris sclerophylla
[],Thelypteris serrata,//floranorthamerica.org/Thelypteris_serrata,0,1,Thelypteris serrata
[],Thelypteris simulata,//floranorthamerica.org/Thelypteris_simulata,0,1,Thelypteris simulata
[],Thelypteris tetragona,//floranorthamerica.org/Thelypteris_tetragona,0,1,Thelypteris tetragona
[],Thuja occidentalis,//floranorthamerica.org/Thuja_occidentalis,0,1,Thuja occidentalis
[],Thuja plicata,//floranorthamerica.org/Thuja_plicata,0,1,Thuja plicata
[],Torreya californica,//floranorthamerica.org/Torreya_californica,0,1,Torreya californica
[],Torreya taxifolia,//floranorthamerica.org/Torreya_taxifolia,0,1,Torreya taxifolia
[],Trichomanes boschianum,//floranorthamerica.org/Trichomanes_boschianum,0,1,Trichomanes boschianum
[],Trichomanes holopterum,//floranorthamerica.org/Trichomanes_holopterum,0,1,Trichomanes holopterum
[],Trichomanes intricatum,//floranorthamerica.org/Trichomanes_intricatum,0,1,Trichomanes intricatum
[],Trichomanes krausii,//floranorthamerica.org/Trichomanes_krausii,0,1,Trichomanes krausii
[],Trichomanes lineolatum,//floranorthamerica.org/Trichomanes_lineolatum,0,1,Trichomanes lineolatum
[],Trichomanes membranaceum,//floranorthamerica.org/Trichomanes_membranaceum,0,1,Trichomanes membranaceum
[],Trichomanes petersii,//floranorthamerica.org/Trichomanes_petersii,0,1,Trichomanes petersii
[],Trichomanes punctatum,//floranorthamerica.org/Trichomanes_punctatum,0,1,Trichomanes punctatum
[],Tsuga canadensis,//floranorthamerica.org/Tsuga_canadensis,0,1,Tsuga canadensis
[],Tsuga caroliniana,//floranorthamerica.org/Tsuga_caroliniana,0,1,Tsuga caroliniana
[],Tsuga heterophylla,//floranorthamerica.org/Tsuga_heterophylla,0,1,Tsuga heterophylla
[],Tsuga mertensiana,//floranorthamerica.org/Tsuga_mertensiana,0,1,Tsuga mertensiana
[],Vittaria appalachiana,//floranorthamerica.org/Vittaria_appalachiana,0,1,Vittaria appalachiana
[],Vittaria graminifolia,//floranorthamerica.org/Vittaria_graminifolia,0,1,Vittaria graminifolia
[],Vittaria lineata,//floranorthamerica.org/Vittaria_lineata,0,1,Vittaria lineata
[],Woodsia alpina,//floranorthamerica.org/Woodsia_alpina,0,1,Woodsia alpina
[],Woodsia cochisensis,//floranorthamerica.org/Woodsia_cochisensis,0,1,Woodsia cochisensis
[],Woodsia glabella,//floranorthamerica.org/Woodsia_glabella,0,1,Woodsia glabella
[],Woodsia ilvensis,//floranorthamerica.org/Woodsia_ilvensis,0,1,Woodsia ilvensis
[],Woodsia neomexicana,//floranorthamerica.org/Woodsia_neomexicana,0,1,Woodsia neomexicana
[],Woodsia obtusa,//floranorthamerica.org/Woodsia_obtusa,0,1,Woodsia obtusa
[],Woodsia oregana,//floranorthamerica.org/Woodsia_oregana,0,1,Woodsia oregana
[],Woodsia phillipsii,//floranorthamerica.org/Woodsia_phillipsii,0,1,Woodsia phillipsii
[],Woodsia plummerae,//floranorthamerica.org/Woodsia_plummerae,0,1,Woodsia plummerae
[],Woodsia scopulina,//floranorthamerica.org/Woodsia_scopulina,0,1,Woodsia scopulina
[],Woodwardia areolata,//floranorthamerica.org/Woodwardia_areolata,0,1,Woodwardia areolata
[],Woodwardia fimbriata,//floranorthamerica.org/Woodwardia_fimbriata,0,1,Woodwardia fimbriata
[],Woodwardia virginica,//floranorthamerica.org/Woodwardia_virginica,0,1,Woodwardia virginica
[],Zamia integrifolia,//floranorthamerica.org/Zamia_integrifolia,0,1,Zamia integrifolia
[],Acamptopappus shockleyi,//floranorthamerica.org/Acamptopappus_shockleyi,0,1,Acamptopappus shockleyi
[],Acamptopappus sphaerocephalus,//floranorthamerica.org/Acamptopappus_sphaerocephalus,0,1,Acamptopappus sphaerocephalus
[],Almutaster pauciflorus,//floranorthamerica.org/Almutaster_pauciflorus,0,1,Almutaster pauciflorus
[],Ampelaster carolinianus,//floranorthamerica.org/Ampelaster_carolinianus,0,1,Ampelaster carolinianus
[],Amphiachyris amoena,//floranorthamerica.org/Amphiachyris_amoena,0,1,Amphiachyris amoena
[],Amphiachyris dracunculoides,//floranorthamerica.org/Amphiachyris_dracunculoides,0,1,Amphiachyris dracunculoides
[],Amphipappus fremontii,//floranorthamerica.org/Amphipappus_fremontii,0,1,Amphipappus fremontii
[],Aphanostephus pilosus,//floranorthamerica.org/Aphanostephus_pilosus,0,1,Aphanostephus pilosus
[],Aphanostephus ramosissimus,//floranorthamerica.org/Aphanostephus_ramosissimus,0,1,Aphanostephus ramosissimus
[],Aphanostephus riddellii,//floranorthamerica.org/Aphanostephus_riddellii,0,1,Aphanostephus riddellii
[],Aphanostephus skirrhobasis,//floranorthamerica.org/Aphanostephus_skirrhobasis,0,1,Aphanostephus skirrhobasis
[],Arida arizonica,//floranorthamerica.org/Arida_arizonica,0,1,Arida arizonica
[],Arida blepharophylla,//floranorthamerica.org/Arida_blepharophylla,0,1,Arida blepharophylla
[],Arida carnosa,//floranorthamerica.org/Arida_carnosa,0,1,Arida carnosa
[],Arida mattturneri,//floranorthamerica.org/Arida_mattturneri,0,1,Arida mattturneri
[],Arida parviflora,//floranorthamerica.org/Arida_parviflora,0,1,Arida parviflora
[],Arida riparia,//floranorthamerica.org/Arida_riparia,0,1,Arida riparia
[],Arnoglossum album,//floranorthamerica.org/Arnoglossum_album,0,1,Arnoglossum album
[],Arnoglossum atriplicifolium,//floranorthamerica.org/Arnoglossum_atriplicifolium,0,1,Arnoglossum atriplicifolium
[],Arnoglossum diversifolium,//floranorthamerica.org/Arnoglossum_diversifolium,0,1,Arnoglossum diversifolium
[],Arnoglossum floridanum,//floranorthamerica.org/Arnoglossum_floridanum,0,1,Arnoglossum floridanum
[],Arnoglossum ovatum,//floranorthamerica.org/Arnoglossum_ovatum,0,1,Arnoglossum ovatum
[],Arnoglossum plantagineum,//floranorthamerica.org/Arnoglossum_plantagineum,0,1,Arnoglossum plantagineum
[],Arnoglossum reniforme,//floranorthamerica.org/Arnoglossum_reniforme,0,1,Arnoglossum reniforme
[],Arnoglossum sulcatum,//floranorthamerica.org/Arnoglossum_sulcatum,0,1,Arnoglossum sulcatum
[],Aster alpinus,//floranorthamerica.org/Aster_alpinus,0,1,Aster alpinus
